Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
11710,42028,maheshpsp,"2024-03-26 19:22:47",0.76555,1,maheshpsp
11711,11836250,"John Phyton","2024-03-26 21:30:49",0.76555,1,johnphyton
11712,11836480,"Douglas Vanderland","2024-03-26 23:02:53",0.76555,1,douglasvanderland
11713,11836496,"Campbell McMahon","2024-03-26 23:18:20",0.76555,3,campbellmcmahon
11714,11836526,"Callum Barrett","2024-03-26 23:45:58",0.76555,3,callumbarrett
11715,11836568,dantedawe0082,"2024-03-26 23:57:06",0.76555,3,dantedawe0082
11716,11836612,"Jake Norris","2024-03-27 00:08:41",0.76555,1,jakefnorris
11717,11836724,"Joseph Barrett","2024-03-27 00:48:48",0.76555,2,josephbarrett22
11718,11836828,"Hirundi Senadhipathi","2024-03-27 01:30:57",0.76555,1,hirundisenadhipathi
11719,11836845,"Menath Desilva","2024-03-27 01:52:42",0.76555,2,menathdesilva
11720,11832350,"Ashlee Wyatt","2024-03-27 01:56:59",0.76555,3,ashleewyatt
11721,11836792,"cara docherty","2024-03-27 01:58:58",0.76555,4,caradocherty
11722,11836932,"Alice Mason-Tapping","2024-03-27 02:02:26",0.76555,1,alicemasontapping
11723,11832374,"Darcy Garnett","2024-03-27 02:04:33",0.76555,3,darcygarnett
11724,11836960,"Malana Treulieb-Berk","2024-03-28 04:25:37",0.76555,3,malanatreuliebberk
11725,11836946,qw'orfhasf,"2024-03-27 02:12:00",0.76555,1,qworfhasf
11726,11836941,"Brianna Thomson","2024-03-27 02:14:29",0.76555,2,briannathomson
11727,11836989,"Hang Yin #2","2024-03-27 02:21:29",0.76555,2,jerry119900
11728,11837040,"lcau arq urb","2024-03-27 02:25:39",0.76555,1,lcauarqurb
11729,11837208,"Mario Castro","2024-03-27 02:55:22",0.76555,1,mariocastro
11730,11827093,toshnam,"2024-03-27 06:39:29",0.76555,3,toshnam
11731,11838468,"Nicole zade","2024-03-27 06:52:04",0.76555,1,nicolezade
11732,11838523,lukelewis04,"2024-03-27 06:55:32",0.76555,1,lukelewis04
11733,11838542,"jobe hendriks","2024-03-27 06:58:22",0.76555,1,jobehendriks
11734,11838670,"Mat Prad","2024-03-27 07:19:34",0.76555,1,matprad
11735,11838850,Prasanth2003,"2024-03-27 07:53:16",0.76555,1,prasanth2003
11736,11838972,"Reiner Jasin","2024-03-27 08:15:23",0.76555,1,reinerjasin
11737,11838145,AllanChen123,"2024-03-27 08:53:16",0.76555,6,allanchen123
11738,11839543,Nilauba,"2024-03-27 10:18:04",0.76555,3,nilauba
11739,10777560,userdayo,"2024-03-27 12:24:46",0.76555,2,userdayo
11740,10721012,"Jinyi Shi","2024-03-27 12:24:33",0.76555,4,jinyishi
11741,11840297,"Omar Belfeki","2024-03-27 12:39:36",0.76555,1,omaebelfeki
11742,11840646,JEONGYOONYOON,"2024-03-27 13:45:14",0.76555,1,jeongyoonyoon
11743,11840780,"LUCKY MADIRE","2024-03-27 14:13:34",0.76555,1,luckymadire
11744,11840918,hirahirayuto4,"2024-03-27 15:00:22",0.76555,3,hirahirayuto4
11745,11662535,"Aditya #38","2024-03-27 16:12:36",0.76555,2,adityyaraj
11746,11771912,"PRANAY ALETTI","2024-03-27 16:46:19",0.76555,1,pranayaletti
11747,11841662,"Heitor Freire de Abreu","2024-03-27 20:50:51",0.76555,4,heitorfreiredeabreu
11748,11842658,pauljgg,"2024-03-27 20:47:23",0.76555,1,pauljgg
11749,11843007,"Isaac Hu","2024-03-27 22:41:11",0.76555,2,codingprodigyhu
11750,11843266,"seth lear","2024-03-27 23:35:51",0.76555,1,sethlear
11751,11843486,Belinda267,"2024-03-28 00:59:56",0.76555,1,belinda267
11752,11843534,"Chimmu Abraham","2024-03-28 01:13:55",0.76555,1,chimmuabraham
11753,11843521,MaSctthu,"2024-03-28 01:17:50",0.76555,2,masctthu
11754,11843629,"Tendai Hansen","2024-03-28 01:34:37",0.76555,1,t3ndaih
11755,11843602,comp1nt3l,"2024-03-28 01:34:41",0.76555,2,comp1nt3l
11756,11843650,"Benjamin Rosman","2024-03-28 01:40:25",0.76555,2,rosm0014
11757,11843637,"Venika Thakur","2024-03-28 01:46:45",0.76555,4,venikathakur
11758,11843697,"Daiki Calla","2024-03-28 01:53:43",0.76555,1,daikicalla
11759,11843721,"Eunwoo Park","2024-04-02 23:10:06",0.76555,2,eunwoopark
11760,11843775,"Longxiao Chen","2024-03-28 02:09:32",0.76555,1,longxiaochen
11761,11815084,Baxingtonthebest,"2024-03-28 02:29:32",0.76555,3,baxingtonthebest
11762,11843862,"Charlie Deane-Shaw","2024-03-28 02:36:01",0.76555,1,charliedeaneshaw
11763,11844221,"Luke Charlie Triplett","2024-03-28 03:51:18",0.76555,1,lukecharlietriplett
11764,11844162,"Iamsoawesome L","2024-03-28 04:13:57",0.76555,10,iamsoawesomel
11765,11844247,"Agraj Bogati","2024-03-28 04:25:32",0.76555,7,agrajbogati
11766,11844379,"Patrick Hewitt","2024-03-28 05:02:55",0.76555,7,patrickhewitt
11767,11844433,robe0980,"2024-03-28 05:01:31",0.76555,2,robe0980
11768,11844530,"Songwen You","2024-03-28 05:18:34",0.76555,2,songwenyou
11769,11844399,"Zhiyun Chen6","2024-03-28 05:18:47",0.76555,3,zhiyunchen6
11770,11844463,"Chenglong Yang","2024-03-28 05:30:58",0.76555,4,chenglongyang
11771,11844628,"Manzarul Rana","2024-03-28 05:38:22",0.76555,1,manzarulrana
11772,11844564,nguy1735,"2024-04-03 05:00:24",0.76555,9,nguy1735
11773,11845013,kongjonghwan,"2024-03-28 07:51:49",0.76555,3,kongjonghwan
11774,11846250,"彩漂兼职工作 简单每天700起咨询加群677687170","2024-03-28 11:18:28",0.76555,1,oquxysgxsf
11775,11847018,LAIIIIIII,"2024-03-28 14:16:53",0.76555,1,laiiiiiii
11776,11846960,JerryHao0820,"2024-03-31 12:12:28",0.76555,7,jerryhao0820
11777,11847032,"emart c","2024-03-29 05:28:14",0.76555,2,emartc
11778,11847651,"alexander card","2024-03-28 16:53:31",0.76555,7,alexandercard
11779,4125776,"Yuya #2","2024-03-28 17:16:59",0.76555,1,yuyayuya
11780,11848029,"Malay Khare","2024-03-28 18:18:38",0.76555,1,malaykhare
11781,11834516,satoshi_04,"2024-03-28 18:50:46",0.76555,3,satoshi04
11782,11848787,"Shobhit Bandhu","2024-03-28 22:33:40",0.76555,1,shobhitbandhu
11783,11849091,"Shivani Rahatwad","2024-03-29 00:48:25",0.76555,1,shivanirahatwad
11784,9974356,"Aleix Blanch","2024-03-29 00:53:22",0.76555,1,aleixblanch
11785,11849378,hoesong,"2024-03-29 01:23:22",0.76555,1,hoesong
11786,11849920,"Sugisaka Hikaru","2024-03-29 04:05:14",0.76555,1,sugisakahikaru
11787,11850279,"Hash Lee","2024-03-29 05:45:38",0.76555,1,hashlee
11788,11850917,HuangJiahui88,"2024-03-29 08:08:25",0.76555,1,huangjiahui88
11789,11850957,"The Long Tran","2024-03-29 13:03:52",0.76555,6,thelongtran
11790,11817152,"nicolas noirault","2024-03-29 08:33:07",0.76555,10,nicolasnoirault
11791,7062796,Danila_Malinka,"2024-03-29 08:38:18",0.76555,2,danilamalinka
11792,11851256,"[Deleted] 39565282-3a3a-4312-82ce-acf35b0d49fe","2024-03-29 09:32:20",0.76555,1,del=78bf65a4abc9cd7e
11793,11851273,damonheta180,"2024-03-29 09:59:37",0.76555,3,damonheta180
11794,11851431,ASaulAlvarez,"2024-03-29 10:21:23",0.76555,2,asaulalvarez
11795,11851888,"HYOUNGJUN LIM","2024-03-29 12:39:48",0.76555,1,hyoungjunlim
11796,11853400,"Zaccaria Amillou","2024-03-29 17:24:36",0.76555,1,zaccariaamillou
11797,11855853,"Natalia Cerecetto","2024-03-30 01:59:57",0.76555,1,nataliacerecetto
11798,11856171,cskcsk0702,"2024-03-30 03:19:50",0.76555,3,cskcsk0702
11799,11856219,"Victor Qian","2024-03-30 03:54:56",0.76555,5,victorqian03
11800,11856344,Kyllox,"2024-03-30 03:50:56",0.76555,1,kyllox
11801,11856469,"kdaiem mohamed aziz","2024-03-30 04:14:32",0.76555,1,kdaiemmohamedaziz
11802,11852260,dumbo2077,"2024-03-30 06:35:02",0.76555,4,dumbo2077
11803,11428508,"Latent S","2024-03-30 06:32:46",0.76555,3,latents
11804,11858128,HjeongU,"2024-03-30 13:37:49",0.76555,3,hjeongu
11805,5378150,"Keiji Yahata","2024-03-30 13:49:48",0.76555,9,keijiyahata
11806,11859067,"fdsf  dsfdennmhjg","2024-03-30 11:53:59",0.76555,10,fdsfdsfdennmhjg
11807,11859128,"erw3ersd fsdf","2024-03-30 12:06:45",0.76555,10,erw3ersdfsdf
11808,11859216,fwesdfdg,"2024-03-30 12:28:57",0.76555,10,fwesdfdg
11809,11859227,"jaeheum choi","2024-03-30 12:34:03",0.76555,4,jaeheumchoi
11810,11859429,"luke nguyen doan","2024-04-05 00:40:13",0.76555,2,lukenguyendoan
11811,11859906,"rato yon","2024-03-30 14:12:22",0.76555,1,ratoyon
11812,11860532,"TOHEED AKHTAR","2024-03-30 16:01:10",0.76555,1,tohidichi
11813,11860944,"Դայանա Քոչարյան","2024-03-30 17:25:48",0.76555,3,dkocharyan
11814,11861881,juancamilo164,"2024-03-30 20:29:40",0.76555,1,juancamilo164
11815,10826490,"Nargiz Mammadli","2024-03-31 11:12:20",0.76555,2,nargizmammadli
11816,11863748,mwasim,"2024-03-31 03:56:44",0.76555,1,mwasimmit
11817,11013867,glorylab,"2024-03-31 05:32:02",0.76555,2,glorylab
11818,11864501,"Ayushi Pandey 09","2024-03-31 06:49:32",0.76555,1,ayushipandey09
11819,11864674,jimjosh,"2024-03-31 07:52:40",0.76555,1,jimjosh
11820,11864725,LeeHyun98,"2024-03-31 08:09:33",0.76555,1,leehyun98
11821,11864931,田中博aaaaaaagfd,"2024-03-31 11:59:54",0.76555,4,aaaaaaagfd
11822,11864989,"Atharva Kulkarni #4","2024-03-31 09:59:15",0.76555,2,atharvacool
11823,11865461,thisIsAvik,"2024-03-31 12:08:23",0.76555,1,thisisavik
11824,11865462,"Chava Rithvik","2024-03-31 12:08:28",0.76555,1,chavarithvik
11825,11865423,"Eng Yousra","2024-03-31 12:28:02",0.76555,1,engyousra
11826,11865731,"Yao Ziyi","2024-03-31 14:05:01",0.76555,3,zipppp
11827,11866033,Kaynar00,"2024-03-31 15:47:42",0.76555,4,keyurvithlani
11828,11866178,"Zakhar Merinov","2024-03-31 15:42:11",0.76555,1,zakharmerinov
11829,11866376,"mingjie zhu1","2024-03-31 17:06:42",0.76555,1,mingjiezhu1
11830,11866497,"Gaurav Bombe","2024-03-31 17:15:50",0.76555,2,gauravbombe
11831,9794358,Frrkxo,"2024-03-31 18:21:49",0.76555,1,frrkxo
11832,11866885,MuhammadNemrAslam,"2024-03-31 19:28:16",0.76555,1,muhammadnemraslam
11833,11867041,"Maxim Karyakin","2024-03-31 20:32:20",0.76555,1,maximkaryakin
11834,11867045,"Hrag Sousani","2024-03-31 20:33:58",0.76555,2,hragsousani
11835,11867112,"Nikita Lukin","2024-03-31 21:06:27",0.76555,1,nikitalukin
11836,11840523,"Hima Vemulakonda","2024-04-01 03:01:09",0.76555,5,himavemulakonda
11837,11868401,"Aneesh Bhat","2024-04-01 04:47:23",0.76555,1,varu135
11838,11868504,Setonix,"2024-04-01 05:12:13",0.76555,1,setonix
11839,11868556,trin0098,"2024-04-01 05:29:39",0.76555,1,trin0098
11840,11868592,juheons,"2024-04-01 08:52:42",0.76555,2,juheons
11841,11868679,"Mrinmooy Sadhukhan","2024-04-01 05:52:04",0.76555,1,mrinmooysadhukhan
11842,11868929,BECKJP,"2024-04-01 06:45:40",0.76555,1,beckjp
11843,11869001,neko_japan,"2024-04-01 06:57:52",0.76555,1,nekojapan
11844,11869088,"Patricius Dwiputra Utama","2024-04-01 07:10:14",0.76555,1,patriciusdputama
11845,11869164,"Ishtiaque Ahmed #2","2024-04-01 07:24:18",0.76555,1,allubie
11846,11869814,yccchen,"2024-04-01 09:41:54",0.76555,1,yccchen
11847,11869985,"Mohit Kumar #14","2024-04-01 10:24:15",0.76555,1,m0hitra0
11848,6635242,"yu wang","2024-04-01 11:46:46",0.76555,2,wangcaiyu
11849,11870373,"Emir Jusić","2024-04-01 13:25:03",0.76555,3,emirjusi
11850,11870461,"Leonardo Porcaro","2024-04-01 12:32:48",0.76555,1,leoporcaro
11851,11870564,FredericN,"2024-04-01 13:35:24",0.76555,2,fredericn
11852,11870687,"Grzegorz Plak","2024-04-01 14:37:03",0.76555,7,grzegorzplak
11853,11871080,도보더미,"2024-04-01 15:00:52",0.76555,4,dobo12
11854,11871424,"Md Musharaf Alam","2024-04-01 15:42:13",0.76555,1,mdmusharafalam
11855,11871604,"Md Taz Alam","2024-04-01 16:18:54",0.76555,1,mdtazalam
11856,11871693,svezhest,"2024-04-03 17:18:17",0.76555,3,saneek
11857,11795543,difpam,"2024-04-01 17:45:49",0.76555,3,difpam
11858,11872256,"Chen Chin-Yu","2024-04-01 18:22:14",0.76555,1,chenchinyu29
11859,11872449,elijalexander,"2024-04-16 01:37:25",0.76555,7,elijalexander
11860,11873083,"Abdallah Nasser","2024-04-01 22:01:53",0.76555,1,abdallahprogrammer
11861,11873250,"Jaque Moraes","2024-04-01 22:53:05",0.76555,1,jaquemoraes
11862,3275174,sasakimc617,"2024-04-02 01:18:40",0.76555,2,sasakimc617
11863,4088156,nabekazu,"2024-04-02 01:06:51",0.76555,1,nabekasu
11864,11873745,"Rikki Sy","2024-04-02 07:13:33",0.76555,6,rikkisy
11865,11874049,ohkangrok77,"2024-04-02 02:38:35",0.76555,3,ohkangrok77
11866,8129204,"Yash Kankariya","2024-04-02 05:01:27",0.76555,7,yashkankariya
11867,11874660,ajjunaveenshah,"2024-04-02 05:07:54",0.76555,1,ajjunaveenshah
11868,11874965,ladbug,"2024-04-02 06:17:17",0.76555,1,ladbug
11869,11875016,Dimension_X004,"2024-04-02 06:25:17",0.76555,1,dimensionx004
11870,11875433,"Vladav Ermakov","2024-04-02 07:33:57",0.76555,1,vladavermakov
11871,11875466,"Aleksander Niemirka","2024-04-02 07:39:55",0.76555,1,aleksanderniemirka
11872,11875758,"Ryan Wang 1337","2024-04-02 08:32:52",0.76555,3,ryanwang1337
11873,11875890,amandaarraiss2,"2024-04-02 08:56:36",0.76555,1,amandaarraiss2
11874,11852199,"Xinrong Li","2024-04-05 04:56:47",0.76555,5,xinrongli123
11875,11876852,"Cheol Jang","2024-04-10 00:48:30",0.76555,2,cheoljang
11876,11876905,"Alyssa Copeland","2024-04-02 12:26:07",0.76555,1,acopeland02
11877,6745442,"Tien Wolfy","2024-04-02 12:56:56",0.76555,1,tienwolfy
11878,11877089,antinomy110122,"2024-04-02 12:57:06",0.76555,1,antinomy110122
11879,11878022,"Mariam Ezzat","2024-04-02 15:33:25",0.76555,1,mariamezzathammam
11880,11878140,JeongHwnauk,"2024-04-02 16:00:21",0.76555,1,jeonghwnauk
11881,11880558,Ayush24Kumar,"2024-04-02 18:23:13",0.76555,1,ayush24kumar
11882,11881951,"Flávio Silva Cerqueira","2024-04-17 00:00:16",0.76555,3,flviosilvacerqueira
11883,11881534,PatSpalding,"2024-04-10 03:05:47",0.76555,15,patspalding
11884,11882805,AutumnForest,"2024-04-03 04:05:46",0.76555,1,autumnforest
11885,11883257,jijihw,"2024-04-03 05:53:29",0.76555,2,jijihw
11886,10612149,happyppp,"2024-04-03 08:52:12",0.76555,1,happyppp
11887,11518925,"Jiří Sladký","2024-04-03 10:35:21",0.76555,1,jirslad
11888,11884694,DAEGYU_KIM,"2024-04-08 23:41:43",0.76555,2,daegyukim10
11889,11884682,"Calen Norton","2024-04-03 10:50:39",0.76555,2,calennorton
11890,11885111,forager123,"2024-04-03 12:26:33",0.76555,1,forager123
11891,11885822,parkminjun,"2024-04-03 14:47:09",0.76555,1,dhfkzlfj
11892,11886379,"Matheus Madrid","2024-04-03 16:49:11",0.76555,1,mthmadrid
11893,2407896,"Chris Teplovs","2024-04-03 19:40:41",0.76555,4,cteplovs
11894,11886914,"Yuxuan Bai111","2024-04-03 18:49:06",0.76555,1,yuxuanbai111
11895,11888096,"Isac Vieira","2024-04-03 22:34:45",0.76555,1,isacvieira
11896,11888430,"Sami Hamad","2024-04-03 23:58:07",0.76555,1,samihamad
11897,11867711,"Piyathi Thanura","2024-04-04 00:48:29",0.76555,1,piyathithanura
11898,11585269,DamianHeng,"2024-04-04 00:59:11",0.76555,2,damianheng
11899,11888758,"Madusha Piumee","2024-04-04 01:20:40",0.76555,1,madushapiumee
11900,11889032,Code999,"2024-04-04 02:20:52",0.76555,1,code999
11901,11889050,kaaaka,"2024-04-04 08:12:45",0.76555,2,kaaaka
11902,11889413,"Adharsh tammala","2024-04-05 00:56:34",0.76555,2,adharshtammala
11903,11890423,wjdgus9033,"2024-04-09 03:48:54",0.76555,2,wjdgus9033
11904,6070790,sci0728,"2024-04-05 02:48:46",0.76555,2,sci0728
11905,11890580,"alande xj","2024-04-04 08:12:32",0.76555,2,alandexj
11906,11890870,ShawarmaDog,"2024-04-07 11:39:46",0.76555,2,shawarmadog
11907,11891741,"Maciej Biela ","2024-04-04 10:50:52",0.76555,1,maciej1414
11908,11891768,"Esra Karakecili","2024-04-05 05:37:20",0.76555,3,esrakarakecili
11909,11892804,JorisMat,"2024-04-11 17:55:39",0.76555,6,jorismat
11910,11893914,ShimilRah,"2024-04-04 18:09:24",0.76555,4,shimilrah
11911,11894057,"Guilherme Costi","2024-04-04 18:04:50",0.76555,1,guilhermecosti
11912,11060646,"noah wainwright1","2024-04-04 19:53:57",0.76555,3,noahwainwright1
11913,11060623,"milo mclaughlin","2024-04-04 19:55:24",0.76555,2,milomclaughlin
11914,11894527,"Theodore Dulos","2024-04-04 20:04:36",0.76555,5,theodoredulos55
11915,11894592,jegibson246,"2024-04-04 20:05:28",0.76555,1,jegibson246
11916,11894617,"Jacob Avram","2024-04-04 20:13:52",0.76555,2,jacobavram
11917,11060629,MaxxyWaxxy,"2024-04-04 20:13:16",0.76555,1,maxxywaxxy
11918,11895252,sihining_,"2024-04-04 23:43:55",0.76555,1,sihining
11919,11895324,"yoki Cui","2024-04-05 00:39:30",0.76555,4,yokicui
11920,11895401,Shravannalla,"2024-04-05 05:20:25",0.76555,3,shravannalla
11921,11895488,"Milan Chang","2024-04-05 01:02:16",0.76555,1,milanchang
11922,11895508,"Xuân Phan Phan","2024-04-05 01:10:35",0.76555,2,xunphanphan
11923,11895518,"Cui Zina","2024-04-05 01:18:08",0.76555,2,cuizina
11924,11895598,"swathi jatavath","2024-04-05 01:44:12",0.76555,1,swathijatavath
11925,11895630,Sharry2,"2024-04-11 13:45:06",0.76555,2,sharry2
11926,11895703,"Souvik Chai","2024-04-05 02:17:13",0.76555,1,souvikchai1234567890
11927,11890378,"Rosie Nguyen","2024-04-05 02:38:18",0.76555,7,rosienguyen14
11928,11895789,"Anastassia Iankova","2024-04-05 02:40:45",0.76555,1,anastassiaiankova
11929,11895798,EricL1u,"2024-04-05 02:55:17",0.76555,3,ericl1u
11930,11895823,ayaponzu2525,"2024-04-05 02:52:30",0.76555,1,ayaponzu2525
11931,11851555,"Jung-Yu Chang","2024-04-05 03:03:54",0.76555,3,jungyuchang
11932,11895964,dmhfdh,"2024-04-05 03:28:37",0.76555,2,dmhfdh
11933,11896100,asad_ali_122,"2024-04-05 04:13:41",0.76555,1,asadali122
11934,4886665,"taro tsunoda","2024-04-05 04:36:21",0.76555,3,tsunodatr
11935,11895946,"Yichen Lin","2024-04-05 04:52:48",0.76555,2,pyjiaoyidashi
11936,11896368,"Keming Su","2024-04-05 05:18:36",0.76555,1,kemingsu
11937,11896353,wangtk957,"2024-04-05 05:19:14",0.76555,2,wangtk957
11938,11896372,JiangTang0488,"2024-04-05 05:20:50",0.76555,1,jiangtang0488
11939,11896534,주의ㅇㅏ,"2024-04-11 06:31:17",0.76555,3,jangjjjk
11940,11896408,hope1996,"2024-04-05 06:15:38",0.76555,2,hope1996
11941,5767086,"chunabayashi m","2024-04-05 07:30:53",0.76555,1,chunabayashim
11942,11897422,"Mounika Sesetty","2024-04-05 09:21:46",0.76555,1,mounikasesetty
11943,11897975,"Bekesi Adam","2024-04-05 12:57:56",0.76555,6,bekesiadam
11944,11898616,"Karama Ramadhani","2024-04-05 14:20:25",0.76555,5,karamaramadhani
11945,11898809,"Shion #5","2024-04-05 14:36:20",0.76555,1,shionmiyake
11946,11899041,苏子愀然,"2024-04-05 15:27:18",0.76555,1,maria31415
11947,11899128,"Tanneeru Vinay Kumar","2024-04-05 15:44:54",0.76555,1,tanneeruvinaykumar
11948,1021715,l4n6y,"2024-04-05 17:05:35",0.76555,1,langy444
11949,11900609,"Yasu Nakanishi","2024-04-07 02:11:43",0.76555,3,yasunakanishi
11950,11900767,"cheritha yalavarthy","2024-04-06 01:37:50",0.76555,1,cherithayalavarthy
11951,11901153,"Вадим Павлов","2024-04-13 05:14:01",0.76555,8,shizenhakka
11952,11901785,"KATSUHIRO NAKAMURA","2024-04-06 07:09:14",0.76555,1,katsuhironakamura
11953,11901830,"shahmeer afzal","2024-04-06 07:21:59",0.76555,1,shahmeerafzal014
11954,11901913,"soumya b r","2024-04-06 07:50:27",0.76555,1,soumyabhovir
11955,11902147,ASITAC,"2024-04-06 08:43:09",0.76555,1,asitac
11956,11903586,lyle0406,"2024-04-12 15:54:09",0.76555,2,lyle0406
11957,11903660,"Tomohiro Taguchi #2","2024-04-06 15:41:07",0.76555,1,tomotagu
11958,11904398,"Norihiko YODA","2024-04-13 02:05:26",0.76555,3,norihikoyoda
11959,11899887,"Stan #11","2024-04-06 20:11:37",0.76555,6,stankarz
11960,11905212,"Seunghun Lee","2024-04-11 01:24:59",0.76555,2,seunghuni2
11961,11562276,"ANJAN KUMAR","2024-04-07 04:19:45",0.76555,1,anjan8885
11962,11905575,"Yasuyuki Iwata","2024-04-07 04:32:50",0.76555,1,yasuyukiiwata
11963,11905603,"Daeseok Nam","2024-04-07 04:41:53",0.76555,1,daeseoknam
11964,11905937,kotemendo,"2024-04-07 06:29:51",0.76555,1,kotemendo
11965,11906383,SeheonKim1994,"2024-04-10 02:50:57",0.76555,2,seheonkim1994
11966,11906704,Miyateeeee,"2024-04-14 06:54:47",0.76555,2,miyateeeee
11967,11906828,S.M.D.S,"2024-04-07 09:55:55",0.76555,1,smdsstudio
11968,11906975,KwilllHyoungSoo,"2024-04-07 10:38:09",0.76555,1,kwilllhyoungsoo
11969,11906980,liuziyuan1109,"2024-04-07 10:39:40",0.76555,1,liuziyuan1109
11970,399002,JaegapYang,"2024-04-07 10:44:13",0.76555,1,jgap3477
11971,11907314,CYSH110,"2024-04-11 15:23:08",0.76555,3,cysh110
11972,11907334,HugoShaw,"2024-04-07 12:31:45",0.76555,2,leishaw
11973,11907900,"Pierce Rotman","2024-04-07 15:45:00",0.76555,5,piercerotman
11974,11908156,"Nguyễn Văn Hiên","2024-04-07 15:38:03",0.76555,1,nguynvnhin
11975,11900747,"Jason Amaya","2024-04-07 19:46:47",0.76555,1,jasonamaya
11976,11909594,"Mohamed Elgahed","2024-04-07 23:47:23",0.76555,1,mohamedelgahed
11977,11909913,"Purwa Mugdiya","2024-04-08 01:49:49",0.76555,1,purwamugdiya
11978,11910073,SangeethaRaj08,"2024-04-08 02:37:50",0.76555,1,sangeetharaj08
11979,11910335,"Chehara Devendra","2024-04-08 05:13:53",0.76555,2,cheharadevendra
11980,11910332,"Ilia Novikov","2024-04-08 06:57:50",0.76555,4,wqqcco
11981,11910679,Cody_Bob,"2024-04-08 05:35:29",0.76555,1,codybob
11982,11910738,"Nithish Cheruku","2024-04-08 05:55:42",0.76555,3,nithishcheruku
11983,11910718,"sharana gunjalli","2024-04-08 06:03:45",0.76555,3,sharanagunjalli
11984,11911925,SubhadeepDev,"2024-04-08 09:58:30",0.76555,1,subhadeepdev
11985,11912043,"István Porupsánszki","2024-04-08 10:14:39",0.76555,1,sincos6
11986,11912367,redrain6161,"2024-04-09 10:34:56",0.76555,2,redrain6161
11987,11912681,"Shweta Toshniwal","2024-04-08 12:31:15",0.76555,1,shwetatoshniwal
11988,11913118,HAJOOIIROO,"2024-04-08 13:48:29",0.76555,1,hajooiiroo
11989,11913094,hsinyuanlee0959,"2024-04-08 15:02:47",0.76555,1,hsinyuanlee0959
11990,11913696,"Satya Narayan Yadav","2024-04-08 15:32:56",0.76555,1,itssatya
11991,11914483,ManuPi,"2024-04-08 18:19:48",0.76555,2,manupi
11992,11914524,"Teddy Lampert","2024-04-10 16:07:22",0.76555,3,tlampert
11993,11915831,"Kim ouhyuk","2024-04-09 00:19:02",0.76555,1,kimouhyuk
11994,11916294,gogotasa,"2024-04-13 00:24:48",0.76555,3,gogotasa
11995,11916687,Frodo,"2024-04-09 03:20:52",0.76555,1,endlessfrodo
11996,11917124,Yoshida_22221111,"2024-04-09 05:01:51",0.76555,1,yoshida22221111
11997,11917573,ttwperbox,"2024-04-09 06:43:02",0.76555,3,ttwperbox
11998,11917526,"Wu Bing","2024-04-09 07:15:22",0.76555,5,sanbgi
11999,11917814,"Surabhi Grover","2024-04-09 07:25:56",0.76555,1,surabhigrover11
12000,11919868,"Sunyoung Sim","2024-04-09 16:08:56",0.76555,2,sunyoungsim
12001,11920322,Chun.Chun.H,"2024-04-11 12:13:37",0.76555,5,chunchunh
12002,11920573,"Александр Водовозов","2024-04-09 15:47:22",0.76555,1,snecks09010
12003,11918931,julienbaptiste,"2024-04-09 15:56:10",0.76555,3,julienbaptiste
12004,11920646,"Lorenzzo Rodrigues","2024-04-09 15:57:12",0.76555,1,lorenzzorodrigues
12005,11921256,"Jennifer Ripplinger","2024-04-09 18:07:10",0.76555,2,jenniferripplinger
12006,11673105,AY2324T2LBOEC3AEE2G3P1,"2024-04-16 18:38:51",0.76555,10,"aynnicoloarbusdeleon,carlosmiguelramirez,czarkristiannavarra,danielnacpil,jalenrobles"
12007,11921368,AlicjaPL,"2024-04-09 18:23:56",0.76555,1,alicjapl
12008,11922159,"newbuff next","2024-04-09 21:56:17",0.76555,2,newbuffnext
12009,11922480,"Isabela Oliveira Jacob","2024-04-10 00:20:33",0.76555,1,isabelaoliveirajacob
12010,2232134,"Yusuke Hanba","2024-04-10 07:35:29",0.76555,3,yhanba
12011,11923460,"SA10 HIROKI","2024-04-10 06:06:32",0.76555,3,sa10hiroki
12012,11924123,"KARTHIK NINJA","2024-04-10 08:20:10",0.76555,1,karthikninja
12013,11924156,"NITTURU SHAMEER","2024-04-10 08:26:47",0.76555,1,nitturushameer
12014,11924398,"Alexandre Maraval","2024-04-10 09:18:37",0.76555,1,alexmaraval
12015,11924968,"Yuta Irie","2024-04-10 11:33:52",0.76555,1,yutairie
12016,11924984,"chang chun yi","2024-04-10 12:19:37",0.76555,6,changchunyi
12017,11924991,"Huei Ming Chen","2024-04-17 13:53:50",0.76555,11,hueimingchen
12018,11924993,yihsuanliao,"2024-04-10 11:50:13",0.76555,2,steffiyhliao
12019,11924996,"Chelsea Curios","2024-04-10 12:56:03",0.76555,6,chelseacurios
12020,11924998,"BRUCE SAY HI","2024-04-10 12:00:27",0.76555,2,brucesayhi
12021,3124817,physics653,"2024-04-10 13:59:29",0.76555,4,physics653
12022,11924999,"Sanny Lin","2024-04-10 13:00:09",0.76555,5,sannylin
12023,9197166,"Andrew Wang #3","2024-04-17 14:04:36",0.76555,8,jrnalts
12024,11925012,MansonL083,"2024-04-10 13:08:44",0.76555,6,mansonl083
12025,11925013,"Hwa Yen","2024-04-10 12:56:04",0.76555,5,hwayen
12026,11925021,pgt324,"2024-04-10 11:44:38",0.76555,1,pgt324
